Accuracy,Precision,Recall,F1,AUROC,AUPRC,Brier,ECE,Dataset,Approach,Mechanism,Missingness,Seed
0.6810454947430481,0.15666178623718888,0.4240422721268164,0.22879543834640056,0.6016245653116764,0.16624787092551244,0.21350887064530027,0.3323114940630695,readmission,Native,MCAR,50,192
0.6843372310111034,0.15861275476660092,0.424922941435491,0.23099940155595453,0.6028992541437614,0.17162742447504586,0.21250223693747475,0.3303150553920654,readmission,Native,MCAR,50,202
0.681978972192198,0.1583739837398374,0.4288859533245266,0.2313264457902862,0.6116101635462273,0.17087926496765252,0.21329301895647154,0.33262177689775707,readmission,Native,MCAR,50,212
0.6779994104352953,0.15543041029766694,0.42536327608982827,0.227669102050436,0.6011609026366094,0.16448630068814912,0.21363947668732813,0.3319628788741232,readmission,Native,MCAR,50,222
0.6808981035668664,0.15365693670055755,0.41259357111404665,0.22392161548572112,0.6057734221424751,0.16395389475069183,0.21391165648817942,0.3327588812373318,readmission,Native,MCAR,50,232
0.7016311290164096,0.18050420168067227,0.47291941875825627,0.26128208247171875,0.6478602762597723,0.19543180854991926,0.20458528242629798,0.31943117719997627,readmission,Native,MAR,10,42
0.6927385280534538,0.1783233726376999,0.4861294583883752,0.2609312219333491,0.6487644196936904,0.19779224631284875,0.205533645946761,0.3208109078610547,readmission,Native,MAR,10,52
0.698142871180112,0.17890897032001327,0.47512109202994274,0.2599373644904842,0.6446911232473638,0.19654053270999222,0.20488634096281128,0.31930652306975843,readmission,Native,MAR,10,62
0.6932789623661196,0.17227722772277226,0.45970937912813736,0.25063017644940583,0.6410725405746237,0.19749655625220594,0.20469869712162808,0.31864766706792613,readmission,Native,MAR,10,72
0.7018767809767122,0.17816579081200204,0.46279172170849847,0.2572827417380661,0.6474140608987478,0.19895070966388645,0.20366513012679208,0.3182258393311297,readmission,Native,MAR,10,82
0.6949985260882382,0.17478936064761275,0.4658740642888595,0.2542047092743873,0.6455318816729737,0.19596208534872542,0.20479107470520116,0.31939563750371464,readmission,Native,MAR,10,92
0.6977006976515673,0.1765,0.4663143989431968,0.25607544432354007,0.6438764931790011,0.19622157570117454,0.2043944550378142,0.31861926686691144,readmission,Native,MAR,10,102
0.7002554780387148,0.17858341725411211,0.46851607221488334,0.2585976424838984,0.6465221658932503,0.19894860263502218,0.20457688743772312,0.3192627047227656,readmission,Native,MAR,10,112
